"","X","nugget_id","nugget_page_loaded_ms","upworthy_loaded_ms","facebook_loaded_ms","youtube_loaded_ms","new_visitor","device_type","bounced","quick_exit_status","quick_exit_10","quick_exit_30","yt_video","load_all","max_load_time","log_max_load_time","max_load_time_capped","bounced_num","quick_exit_10_num","quick_exit_30_num"
"6948",6948,"550a0d356235630024880000",6172,6179,16652,22342,"New","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",22342,10.0142235941308,22342,0,0,0
"6949",6949,"550a0d356235630024880000",1901,1910,2775,6117,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",6117,8.71882705924257,6117,1,0,0
"6950",6950,"550a0d356235630024880000",3295,3308,7779,14415,"Returning","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",14415,9.5760246100725,14415,1,0,1
"6951",6951,"550a0d356235630024880000",1879,1885,3031,8457,"New","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",8457,9.04274977978222,8457,0,0,0
"6952",6952,"550a0d356235630024880000",NA,NA,15903,NA,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","No_Load",NA,NA,NA,1,0,1
"6953",6953,"550a0d356235630024880000",10108,10787,27873,33244,"Returning","Tablet","Yes","exited_lt_30","Stayed","Exited","Yes","Load",33244,10.4116295786729,33244,1,0,1
"6954",6954,"550a0d356235630024880000",7491,7477,8252,15649,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",15649,9.65816229616317,15649,1,0,1
"6955",6955,"550a0d356235630024880000",1599,1604,3768,6945,"Returning","Tablet","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",6945,8.84577725518844,6945,1,0,0
"6956",6956,"550a0d356235630024880000",3352,3538,8557,13903,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",13903,9.53985992316954,13903,1,0,0
"6957",6957,"550a0d356235630024880000",NA,NA,29267,NA,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","No_Load",NA,NA,NA,1,0,1
"6958",6958,"550a0d356235630024880000",4882,4914,26282,44975,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",44975,10.7138620588187,35924,1,0,1
"6959",6959,"550a0d356235630024880000",12217,12229,16073,24821,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",24821,10.1194453480356,24821,1,0,1
"6960",6960,"550a0d356235630024880000",1878,1921,6037,10898,"Returning","Tablet","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",10898,9.29633456514304,10898,1,0,0
"6961",6961,"550a0d356235630024880000",3677,3695,5031,17903,"New","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",17903,9.79272357555127,17903,0,0,0
"6962",6962,"550a0d356235630024880000",6208,6183,10945,18426,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",18426,9.82151798966888,18426,1,0,1
"6963",6963,"550a0d356235630024880000",6147,6158,16035,22711,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",22711,10.0306046675956,22711,1,0,1
"6964",6964,"550a0d356235630024880000",4925,4934,11948,14771,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",14771,9.6004210780406,14771,1,0,1
"6965",6965,"550a0d356235630024880000",3820,3825,7192,10517,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",10517,9.26074827452003,10517,1,0,0
"6966",6966,"550a0d356235630024880000",5629,5642,11310,21826,"New","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",21826,9.99085719867304,21826,0,0,0
"6967",6967,"550a0d356235630024880000",4080,4102,11148,17326,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",17326,9.75996354245009,17326,1,0,0
"6968",6968,"550a0d356235630024880000",2848,2858,8010,13156,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",13156,9.48463320730895,13156,1,0,0
"6969",6969,"550a0d356235630024880000",7434,7851,16970,30437,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",30437,10.3234142525853,30437,1,0,0
"6970",6970,"550a0d356235630024880000",NA,NA,9278,13605,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,1,0,0
"6971",6971,"550a0d356235630024880000",11350,11363,15040,28808,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",28808,10.2684084053287,28808,1,0,0
"6972",6972,"550a0d356235630024880000",7309,7317,16237,19533,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",19533,9.87986062190497,19533,1,0,0
"6973",6973,"550a0d356235630024880000",2054,2061,2400,11407,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",11407,9.3419824810279,11407,1,0,0
"6974",6974,"550a0d356235630024880000",1533,1545,2742,12150,"Returning","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",12150,9.40508444876869,12150,1,0,1
"6975",6975,"550a0d356235630024880000",1737,1744,3989,10065,"New","Tablet","Yes","exited_lt_30","Stayed","Exited","Yes","Load",10065,9.21681933807389,10065,1,0,1
"6976",6976,"550a0d356235630024880000",2715,2737,4496,17168,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",17168,9.75080246487048,17168,1,0,1
"6977",6977,"550a0d356235630024880000",NA,NA,26217,41221,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","No_Load",NA,NA,NA,1,0,1
"6978",6978,"550a0d356235630024880000",11868,11888,17837,25486,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",25486,10.1458845607722,25486,1,0,1
"6979",6979,"550a0d356235630024880000",NA,NA,NA,NA,"Returning","Mobile","Yes","exited_lt_10","Exited","Exited","Yes","No_Load",NA,NA,NA,1,1,1
"6980",6980,"550a0d356235630024880000",NA,NA,55094,NA,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,1,0,0
"6981",6981,"550a0d356235630024880000",985,997,1973,3820,"New","Desktop","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",3820,8.24800570160062,3820,1,0,0
"6982",6982,"550a0d356235630024880000",4980,4986,12585,19443,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",19443,9.87524238709583,19443,1,0,0
"6983",6983,"550a0d356235630024880000",2023,2031,2888,7872,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",7872,8.97106743873209,7872,1,0,1
"6984",6984,"550a0d356235630024880000",1862,1870,2996,12820,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",12820,9.45876173047466,12820,1,0,0
"6985",6985,"550a0d356235630024880000",5327,5336,6375,15822,"New","Desktop","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",15822,9.66915665558134,15822,1,0,0
"6986",6986,"550a0d356235630024880000",1739,1745,4746,15049,"New","Tablet","Yes","exited_lt_30","Stayed","Exited","Yes","Load",15049,9.61906682278672,15049,1,0,1
"6987",6987,"550a0d356235630024880000",NA,NA,2640,17460,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,1,0,0
"6988",6988,"550a0d356235630024880000",2944,4120,14923,20836,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",20836,9.94443753886508,20836,1,0,1
"6989",6989,"550a0d356235630024880000",6427,6436,11338,15852,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",15852,9.67105095431033,15852,0,0,0
"6990",6990,"550a0d356235630024880000",4662,4754,12311,14331,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",14331,9.57018030205807,14331,0,0,0
"6991",6991,"550a0d356235630024880000",37859,37892,43731,48342,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",48342,10.7860560270053,35924,1,0,0
"6992",6992,"550a0d356235630024880000",2399,2405,3926,8450,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",8450,9.04192172035122,8450,1,0,0
"6993",6993,"550a0d356235630024880000",4731,4763,9207,30043,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",30043,10.3103849677359,30043,1,0,0
"6994",6994,"550a0d356235630024880000",1810,2122,3108,10567,"Returning","Mobile","Yes","exited_lt_10","Exited","Exited","Yes","Load",10567,9.26549121644103,10567,1,1,1
"6995",6995,"550a0d356235630024880000",6753,7211,11868,38930,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",38930,10.5695204406045,35924,0,0,0
"6996",6996,"550a0d356235630024880000",2543,2551,5387,13991,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",13991,9.54616954473329,13991,1,0,1
"6997",6997,"550a0d356235630024880000",4976,4997,12575,18074,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",18074,9.8022297204619,18074,1,0,1
"6998",6998,"550a0d356235630024880000",4283,5163,11917,17967,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",17967,9.79629202093257,17967,1,0,0
"6999",6999,"550a0d356235630024880000",13102,10498,13807,24267,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",24267,10.0968726816861,24267,0,0,0
"7000",7000,"550a0d356235630024880000",3801,3813,10197,12520,"Returning","Tablet","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",12520,9.43508264465409,12520,1,0,0
"7001",7001,"550a0d356235630024880000",15577,16156,43182,NA,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","No_Load",NA,NA,NA,1,0,1
"7002",7002,"550a0d356235630024880000",7875,8280,16755,20121,"New","Tablet","Yes","exited_lt_30","Stayed","Exited","Yes","Load",20121,9.90951932476785,20121,1,0,1
"7003",7003,"550a0d356235630024880000",NA,NA,25607,26452,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,1,0,0
"7004",7004,"550a0d356235630024880000",4268,4294,5990,12470,"Returning","Tablet","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",12470,9.43108103867408,12470,1,0,0
"7005",7005,"550a0d356235630024880000",5353,6678,7405,20834,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",20834,9.94434154654439,20834,1,0,0
"7006",7006,"550a0d356235630024880000",41984,41991,44435,49422,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",49422,10.8081509481693,35924,0,0,0
"7007",7007,"550a0d356235630024880000",19733,19804,NA,NA,"New","Mobile","Yes","exited_lt_10","Exited","Exited","Yes","No_Load",NA,NA,NA,1,1,1
"7008",7008,"550a0d356235630024880000",2937,2954,5159,14334,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",14334,9.57038961655386,14334,1,0,1
"7009",7009,"550a0d356235630024880000",3506,3522,10502,12343,"Returning","Tablet","Yes","exited_lt_30","Stayed","Exited","Yes","Load",12343,9.42084437974393,12343,1,0,1
"7010",7010,"550a0d356235630024880000",NA,NA,54497,54324,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,1,0,0
"7011",7011,"550a0d356235630024880000",NA,NA,3552,14297,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","No_Load",NA,NA,NA,1,0,1
"7012",7012,"550a0d356235630024880000",4829,4844,15693,21371,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",21371,9.96979014179019,21371,1,0,0
"7013",7013,"550a0d356235630024880000",NA,NA,NA,16732,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,1,0,0
"7014",7014,"550a0d356235630024880000",1978,2000,9004,12140,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",12140,9.40426106461349,12140,0,0,0
"7015",7015,"5525c0b5646532002c380000",NA,NA,4555,6668,"New","Desktop","No","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,0,0,0
"7016",7016,"5525c0b5646532002c380000",6239,6243,8555,10533,"Returning","Desktop","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",10533,9.26226846483654,10533,0,0,0
"7017",7017,"550a0d356235630024880000",2526,2538,3756,7310,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",7310,8.89699855274382,7310,1,0,0
"7018",7018,"550a0d356235630024880000",10367,11912,21780,30083,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",30083,10.3117155071332,30083,0,0,0
"7019",7019,"5525c0b5646532002c380000",2037,2044,2915,7739,"Returning","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",7739,8.95402775927046,7739,1,0,1
"7020",7020,"5525c0b5646532002c380000",1702,1709,2481,5474,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",5474,8.60776488960062,5474,0,0,0
"7021",7021,"550a0d356235630024880000",2176,2185,10064,14373,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",14373,9.57310672555123,14373,1,0,0
"7022",7022,"550a0d356235630024880000",12979,13020,15966,53956,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",53956,10.8959241785896,35924,1,0,0
"7023",7023,"5525c0b5646532002c380000",3183,3185,8269,10969,"New","Desktop","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",10969,9.30282839141133,10969,0,0,0
"7024",7024,"5525c0b5646532002c380000",1014,1025,1855,3360,"Returning","Desktop","Yes","exited_lt_30","Stayed","Exited","Yes","Load",3360,8.11969625295725,3360,1,0,1
"7025",7025,"550a0d356235630024880000",2407,2417,7883,10213,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",10213,9.2314166975781,10213,1,0,0
"7026",7026,"550a0d356235630024880000",28350,26760,42220,NA,"Returning","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","No_Load",NA,NA,NA,1,0,1
"7027",7027,"550a0d356235630024880000",1750,1761,3238,12611,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",12611,9.44232472795587,12611,1,0,0
"7028",7028,"5525c0b5646532002c380000",2582,2622,3522,8936,"Returning","Tablet","Yes","exited_lt_10","Exited","Exited","Yes","Load",8936,9.09784334074904,8936,1,1,1
"7029",7029,"5525c0b5646532002c380000",3375,3392,8066,NA,"New","Mobile","Yes","exited_lt_10","Exited","Exited","Yes","No_Load",NA,NA,NA,1,1,1
"7030",7030,"5525c0b5646532002c380000",3781,3788,4855,8918,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",8918,9.09582698518742,8918,0,0,0
"7031",7031,"550a0d356235630024880000",9119,9169,20260,34582,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",34582,10.4510885944647,34582,1,0,0
"7032",7032,"550a0d356235630024880000",4710,4718,12087,16570,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",16570,9.71534911042061,16570,1,0,1
"7033",7033,"5525c0b5646532002c380000",4034,4122,9452,14336,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",14336,9.57052913521471,14336,0,0,0
"7034",7034,"5525c0b5646532002c380000",2294,2300,3754,6675,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",6675,8.80612448326845,6675,1,0,1
"7035",7035,"550a0d356235630024880000",7128,7140,10183,34999,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",34999,10.4630747686348,34999,1,0,0
"7036",7036,"550a0d356235630024880000",2969,3051,5069,11655,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",11655,9.36349055146986,11655,1,0,0
"7037",7037,"5525c0b5646532002c380000",1896,1910,4045,9307,"New","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",9307,9.13852208418571,9307,0,0,0
"7038",7038,"550a0d356235630024880000",6768,6776,9275,NA,"Returning","Mobile","Yes","exited_lt_10","Exited","Exited","Yes","No_Load",NA,NA,NA,1,1,1
"7039",7039,"5525c0b5646532002c380000",NA,NA,5366,10483,"New","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,0,0,0
"7040",7040,"5525c0b5646532002c380000",1742,1745,2211,3208,"New","Desktop","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",3208,8.07340296898641,3208,0,0,0
"7041",7041,"550a0d356235630024880000",2527,2534,3447,15854,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",15854,9.6711771133971,15854,1,0,0
"7042",7042,"5525c0b5646532002c380000",3370,3372,5571,5623,"Returning","Desktop","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",5623,8.6346206082922,5623,0,0,0
"7043",7043,"5525c0b5646532002c380000",NA,NA,4494,12298,"New","Desktop","No","exited_lt_30","Stayed","Exited","Yes","No_Load",NA,NA,NA,0,0,1
"7044",7044,"5525c0b5646532002c380000",NA,NA,2588,5911,"New","Desktop","Yes","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,1,0,0
"7045",7045,"5525c0b5646532002c380000",2893,2975,4522,7330,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",7330,8.8997307948807,7330,0,0,0
"7046",7046,"5525c0b5646532002c380000",1738,2479,5318,7910,"Returning","Desktop","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",7910,8.9758830607617,7910,0,0,0
"7047",7047,"550a0d356235630024880000",6399,6445,16428,20935,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","Yes","Load",20935,9.94917767845324,20935,1,0,1
"7048",7048,"550a0d356235630024880000",4017,4044,10196,17862,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",17862,9.79043083024383,17862,1,0,0
"7049",7049,"5525c0b5646532002c380000",5357,5378,8694,14388,"New","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",14388,9.57414980481551,14388,0,0,0
"7050",7050,"550a0d356235630024880000",32829,32871,41057,41462,"Returning","Tablet","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",41462,10.6325326240931,35924,1,0,0
"7051",7051,"5525c0b5646532002c380000",NA,NA,NA,8939,"New","Desktop","No","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,0,0,0
"7052",7052,"552bfff9626562002c840000",6047,6095,8116,NA,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","No","Load",8116,9.00159270094571,8116,1,0,0
"7053",7053,"552bfff9626562002c840000",5507,5508,6519,NA,"Returning","Desktop","Yes","stayed_at_least_30","Stayed","Stayed","No","Load",6519,8.78247626892454,6519,1,0,0
"7054",7054,"552bfff9626562002c840000",4422,4439,5777,NA,"New","Tablet","Yes","stayed_at_least_30","Stayed","Stayed","No","Load",5777,8.66163979578127,5777,1,0,0
"7055",7055,"552bfff9626562002c840000",12896,12913,15330,NA,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","No","Load",15330,9.63756697186586,15330,1,0,0
"7056",7056,"5525c0b5646532002c380000",4130,4199,6812,10438,"New","Tablet","Yes","exited_lt_30","Stayed","Exited","Yes","Load",10438,9.25320827220336,10438,1,0,1
"7057",7057,"550a0d356235630024880000",NA,NA,1889,5759,"New","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,1,0,0
"7058",7058,"5525c0b5646532002c380000",3003,3007,5043,6350,"Returning","Desktop","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",6350,8.75621009188674,6350,0,0,0
"7059",7059,"552bfff9626562002c840000",6299,7300,19641,NA,"Returning","Tablet","Yes","exited_lt_30","Stayed","Exited","No","Load",19641,9.8853744971092,19641,1,0,1
"7060",7060,"552bfff9626562002c840000",9018,9188,14947,NA,"Returning","Desktop","Yes","stayed_at_least_30","Stayed","Stayed","No","Load",14947,9.61226588978581,14947,1,0,0
"7061",7061,"552bfff9626562002c840000",NA,NA,3110,NA,"New","Desktop","Yes","exited_lt_10","Exited","Exited","No","No_Load",NA,NA,NA,1,1,1
"7062",7062,"552bfff9626562002c840000",7571,7584,9623,NA,"Returning","Mobile","Yes","exited_lt_30","Stayed","Exited","No","Load",9623,9.1719113453564,9623,1,0,1
"7063",7063,"552bfff9626562002c840000",6932,7318,16158,NA,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","No","Load",16158,9.69017056203965,16158,1,0,0
"7064",7064,"5526b8eb646532002ce70000",NA,NA,NA,NA,"Returning","Mobile","Yes","exited_lt_10","Exited","Exited","Yes","No_Load",NA,NA,NA,1,1,1
"7065",7065,"5526b8eb646532002ce70000",8471,8951,11013,25122,"New","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",25122,10.1314992352472,25122,0,0,0
"7066",7066,"552bfff9626562002c840000",1069,1074,1255,NA,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","No","Load",1255,7.13489085156588,1255,1,0,0
"7067",7067,"552bfff9626562002c840000",NA,NA,3224,NA,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","No","No_Load",NA,NA,NA,1,0,1
"7068",7068,"552bfff9626562002c840000",1582,1587,1960,NA,"New","Mobile","Yes","exited_lt_30","Stayed","Exited","No","Load",1960,7.58069975222456,1960,1,0,1
"7069",7069,"5525c0b5646532002c380000",4447,4450,5410,6768,"Returning","Desktop","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",6768,8.81996090128606,6768,0,0,0
"7070",7070,"5525c0b5646532002c380000",2321,2323,3193,4282,"Returning","Desktop","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",4282,8.36217546914963,4282,1,0,0
"7071",7071,"550a0d356235630024880000",4084,4097,6692,13704,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",13704,9.52544304000396,13704,0,0,0
"7072",7072,"550a0d356235630024880000",7162,7168,7919,26280,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",26280,10.1765634725985,26280,1,0,0
"7073",7073,"5525c0b5646532002c380000",NA,NA,2312,4304,"New","Desktop","No","stayed_at_least_30","Stayed","Stayed","Yes","No_Load",NA,NA,NA,0,0,0
"7074",7074,"5525c0b5646532002c380000",6845,7126,11873,16474,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",16474,9.70953865950119,16474,0,0,0
"7075",7075,"5525c0b5646532002c380000",1858,1863,2565,4213,"New","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",4213,8.34593026197902,4213,0,0,0
"7076",7076,"550a0d356235630024880000",3835,4623,8880,19599,"Returning","Mobile","Yes","stayed_at_least_30","Stayed","Stayed","Yes","Load",19599,9.88323382350886,19599,1,0,0
"7077",7077,"5526b8eb646532002ce70000",1562,1568,3687,15170,"Returning","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",15170,9.62707507234258,15170,0,0,0
"7078",7078,"5525c0b5646532002c380000",4621,4643,7278,8747,"New","Mobile","No","stayed_at_least_30","Stayed","Stayed","Yes","Load",8747,9.07646606341985,8747,0,0,0
